MemberID,PhoneNo,StreetNo,Street,City,State,Zip,ExpiryDate
3235,(123) 123-6184,1627,Pine Place,Albany,NY,12200-2837,11/15/2008 23:18:06
3237,(123) 123-6185,1628,Race Track Road,Harrisburg,PA,17100,11/17/2008 23:18:06
3239,(123) 123-6186,1629,Tamarack Road,Salt Lake City,UT,84100,11/19/2008 23:18:06
3241,(123) 123-6187,1630,Valley Road,Olympia,WA,98507,11/21/2008 23:18:06
3243,(123) 123-6188,1631,Apple Lane,Juneau,AK,99801,11/23/2008 23:18:06
3245,(123) 123-6189,1632,Cannery Row,Phoenix,AZ,85011,11/25/2008 23:18:06
3247,(123) 123-6190,1633,Elm Street,Denver,CO,80201,11/27/2008 23:18:06
3249,(123) 123-6191,1634,Goshen Road,Tallahassee,FL,32301,11/29/2008 23:18:06
3251,(123) 123-6192,1635,Island Drive,Honolulu,HI,96800-3017,12/01/2008 23:18:06
3253,(123) 123-6193,1636,King Street,Baton Rouge,LA,70800,12/03/2008 23:18:06
3255,(123) 123-6194,1637,Maple Street,Annapolis,MD,21400,12/05/2008 23:18:06
3257,(123) 123-6195,1638,Oak Drive,Carson City,NV,89701,12/07/2008 23:18:06
3259,(123) 123-6196,1639,Queen Ann Drive,Salem,OR,97301,12/09/2008 23:18:06
3261,(123) 123-6197,1640,Stoney Way,Austin,TX,73301,12/11/2008 23:18:06
3263,(123) 123-6198,1641,University Lane,Richmond,VA,23173-1823,12/13/2008 23:18:06
3265,(123) 123-6199,1642,Willow Road,Charleston,WV,25300,12/15/2008 23:18:06
3267,(123) 123-6200,1643,Bowery Estates,Montgomery,AL,36100,12/17/2008 23:18:06
3269,(123) 123-6201,1644,Dogwood Drive,Sacramento,CA,94203,12/19/2008 23:18:06
3271,(123) 123-6202,1645,Fir Street,Washington,DC,20510-0001,12/21/2008 23:18:06
3273,(123) 123-6203,1646,The Highlands,Atlanta,GA,30026,12/23/2008 23:18:06
3275,(123) 123-6204,1647,James Road,Springfield,IL,62700,12/25/2008 23:18:06
3277,(123) 123-6205,1648,Larch Mont Road,Boston,MA,02138-7190,12/27/2008 23:18:06
3279,(123) 123-6206,1649,New Pike Road,Trenton,NJ,8600,12/29/2008 23:18:06
3281,(123) 123-6207,1650,Pine Place,Albany,NY,12200-2837,12/31/2008 23:18:06
3283,(123) 123-6208,1651,Race Track Road,Harrisburg,PA,17100,01/02/2009 23:18:06
3285,(123) 123-6209,1652,Tamarack Road,Salt Lake City,UT,84100,01/05/2008 23:18:06
3287,(123) 123-6210,1653,Valley Road,Olympia,WA,98507,01/07/2008 23:18:06
3289,(123) 123-6211,1654,Apple Lane,Juneau,AK,99801,01/09/2008 23:18:06
3291,(123) 123-6212,1655,Cannery Row,Phoenix,AZ,85011,01/11/2008 23:18:06
3293,(123) 123-6213,1656,Elm Street,Denver,CO,80201,1/13/2008 23:18:06
3295,(123) 123-6214,1657,Goshen Road,Tallahassee,FL,32301,1/15/2008 23:18:06
3297,(123) 123-6215,1658,Island Drive,Honolulu,HI,96800-3017,1/17/2008 23:18:06
3299,(123) 123-6216,1659,King Street,Baton Rouge,LA,70800,1/19/2008 23:18:06
3301,(123) 123-6217,1660,Maple Street,Annapolis,MD,21400,1/21/2008 23:18:06
3303,(123) 123-6218,1661,Oak Drive,Carson City,NV,89701,1/23/2008 23:18:06
3305,(123) 123-6219,1662,Queen Ann Drive,Salem,OR,97301,1/25/2008 23:18:06
3307,(123) 123-6220,1663,Stoney Way,Austin,TX,73301,1/27/2008 23:18:06
3309,(123) 123-6221,1664,University Lane,Richmond,VA,23173-1823,1/29/2008 23:18:06
3311,(123) 123-6222,1665,Willow Road,Charleston,WV,25300,1/31/2008 23:18:06
3313,(123) 123-6223,1666,Bowery Estates,Montgomery,AL,36100,02/02/2008 23:18:06
3315,(123) 123-6224,1667,Dogwood Drive,Sacramento,CA,94203,02/04/2008 23:18:06
3317,(123) 123-6225,1668,Fir Street,Washington,DC,20510-0001,02/06/2008 23:18:06
3319,(123) 123-6226,1669,The Highlands,Atlanta,GA,30026,02/08/2008 23:18:06
3321,(123) 123-6227,1670,James Road,Springfield,IL,62700,02/10/2008 23:18:06
3323,(123) 123-6228,1671,Larch Mont Road,Boston,MA,02138-7190,02/12/2008 23:18:06
3325,(123) 123-6229,1672,New Pike Road,Trenton,NJ,8600,2/14/2008 23:18:06
3327,(123) 123-6230,1673,Pine Place,Albany,NY,12200-2837,2/16/2008 23:18:06
3329,(123) 123-6231,1674,Race Track Road,Harrisburg,PA,17100,2/18/2008 23:18:06
3331,(123) 123-6232,1675,Tamarack Road,Salt Lake City,UT,84100,2/20/2008 23:18:06
3333,(123) 123-6233,1676,Valley Road,Olympia,WA,98507,2/22/2008 23:18:06
3335,(123) 123-6234,1677,Apple Lane,Juneau,AK,99801,2/24/2008 23:18:06
3337,(123) 123-6235,1678,Cannery Row,Phoenix,AZ,85011,2/26/2008 23:18:06
3339,(123) 123-6236,1679,Elm Street,Denver,CO,80201,2/28/2008 23:18:06
3341,(123) 123-6237,1680,Goshen Road,Tallahassee,FL,32301,03/01/2008 23:18:06
3343,(123) 123-6238,1681,Island Drive,Honolulu,HI,96800-3017,03/03/2008 23:18:06
3345,(123) 123-6239,1682,King Street,Baton Rouge,LA,70800,03/05/2008 23:18:06
3347,(123) 123-6240,1683,Maple Street,Annapolis,MD,21400,03/07/2008 23:18:06
3349,(123) 123-6241,1684,Oak Drive,Carson City,NV,89701,03/09/2008 23:18:06
3351,(123) 123-6242,1685,Queen Ann Drive,Salem,OR,97301,03/11/2008 23:18:06
3353,(123) 123-6243,1686,Stoney Way,Austin,TX,73301,3/13/2008 23:18:06
3355,(123) 123-6244,1687,University Lane,Richmond,VA,23173-1823,3/15/2008 23:18:06
3357,(123) 123-6245,1688,Willow Road,Charleston,WV,25300,3/17/2008 23:18:06
3359,(123) 123-6246,1689,Bowery Estates,Montgomery,AL,36100,3/19/2008 23:18:06
3361,(123) 123-6247,1690,Dogwood Drive,Sacramento,CA,94203,3/21/2008 23:18:06
3363,(123) 123-6248,1691,Fir Street,Washington,DC,20510-0001,3/23/2008 23:18:06
3365,(123) 123-6249,1692,The Highlands,Atlanta,GA,30026,3/25/2008 23:18:06
3367,(123) 123-6250,1693,James Road,Springfield,IL,62700,3/27/2008 23:18:06
3369,(123) 123-6251,1694,Larch Mont Road,Boston,MA,02138-7190,3/29/2008 23:18:06
3371,(123) 123-6252,1695,New Pike Road,Trenton,NJ,8600,3/31/2008 23:18:06
3373,(123) 123-6253,1696,Pine Place,Albany,NY,12200-2837,04/02/2008 23:18:06
3375,(123) 123-6254,1697,Race Track Road,Harrisburg,PA,17100,04/04/2008 23:18:06
3377,(123) 123-6255,1698,Tamarack Road,Salt Lake City,UT,84100,04/06/2008 23:18:06
3379,(123) 123-6256,1699,Valley Road,Olympia,WA,98507,04/08/2008 23:18:06
3381,(123) 123-6257,1700,Apple Lane,Juneau,AK,99801,04/10/2008 23:18:06
3383,(123) 123-6258,1701,Cannery Row,Phoenix,AZ,85011,04/12/2008 23:18:06
3385,(123) 123-6259,1702,Elm Street,Denver,CO,80201,4/14/2008 23:18:06
3387,(123) 123-6260,1703,Goshen Road,Tallahassee,FL,32301,4/16/2008 23:18:06
3389,(123) 123-6261,1704,Island Drive,Honolulu,HI,96800-3017,4/18/2008 23:18:06
3391,(123) 123-6262,1705,King Street,Baton Rouge,LA,70800,4/20/2008 23:18:06
3393,(123) 123-6263,1706,Maple Street,Annapolis,MD,21400,4/22/2008 23:18:06
3395,(123) 123-6264,1707,Oak Drive,Carson City,NV,89701,4/24/2008 23:18:06
3397,(123) 123-6265,1708,Queen Ann Drive,Salem,OR,97301,4/26/2008 23:18:06
3399,(123) 123-6266,1709,Stoney Way,Austin,TX,73301,4/28/2008 23:18:06
3401,(123) 123-6267,1710,University Lane,Richmond,VA,23173-1823,4/30/2008 23:18:06
3403,(123) 123-6268,1711,Willow Road,Charleston,WV,25300,05/02/2008 23:18:06
3405,(123) 123-6269,1712,Bowery Estates,Montgomery,AL,36100,05/04/2008 23:18:06
3407,(123) 123-6270,1713,Dogwood Drive,Sacramento,CA,94203,05/06/2008 23:18:06
3409,(123) 123-6271,1714,Fir Street,Washington,DC,20510-0001,05/08/2008 23:18:06
3411,(123) 123-6272,1715,The Highlands,Atlanta,GA,30026,05/10/2008 23:18:06
3413,(123) 123-6273,1716,James Road,Springfield,IL,62700,05/12/2008 23:18:06
3415,(123) 123-6274,1717,Larch Mont Road,Boston,MA,02138-7190,5/14/2008 23:18:06
3417,(123) 123-6275,1718,New Pike Road,Trenton,NJ,8600,5/16/2008 23:18:06
3419,(123) 123-6276,1719,Pine Place,Albany,NY,12200-2837,5/18/2008 23:18:06
3421,(123) 123-6277,1720,Race Track Road,Harrisburg,PA,17100,5/20/2008 23:18:06
3423,(123) 123-6278,1721,Tamarack Road,Salt Lake City,UT,84100,5/22/2008 23:18:06
3425,(123) 123-6279,1722,Valley Road,Olympia,WA,98507,5/24/2008 23:18:06
3427,(123) 123-6280,1723,Apple Lane,Juneau,AK,99801,5/26/2008 23:18:06
3429,(123) 123-6281,1724,Cannery Row,Phoenix,AZ,85011,5/28/2008 23:18:06
3431,(123) 123-6282,1725,Elm Street,Denver,CO,80201,5/30/2008 23:18:06
3433,(123) 123-6283,1726,Goshen Road,Tallahassee,FL,32301,06/01/2008 23:18:06
3435,(123) 123-6284,1727,Island Drive,Honolulu,HI,96800-3017,06/03/2008 23:18:06
3437,(123) 123-6285,1728,King Street,Baton Rouge,LA,70800,06/05/2008 23:18:06
3439,(123) 123-6286,1729,Maple Street,Annapolis,MD,21400,06/07/2008 23:18:06
3441,(123) 123-6287,1730,Oak Drive,Carson City,NV,89701,06/09/2008 23:18:06
3443,(123) 123-6288,1731,Queen Ann Drive,Salem,OR,97301,06/11/2008 23:18:06
3445,(123) 123-6289,1732,Stoney Way,Austin,TX,73301,6/13/2008 23:18:06
3447,(123) 123-6290,1733,University Lane,Richmond,VA,23173-1823,6/15/2008 23:18:06
3449,(123) 123-6291,1734,Willow Road,Charleston,WV,25300,6/17/2008 23:18:06
3451,(123) 123-6292,1735,Bowery Estates,Montgomery,AL,36100,6/19/2008 23:18:06
3453,(123) 123-6293,1736,Dogwood Drive,Sacramento,CA,94203,6/21/2008 23:18:06
3455,(123) 123-6294,1737,Fir Street,Washington,DC,20510-0001,6/23/2008 23:18:06
3457,(123) 123-6295,1738,The Highlands,Atlanta,GA,30026,6/25/2008 23:18:06
3459,(123) 123-6296,1739,James Road,Springfield,IL,62700,6/27/2008 23:18:06
3461,(123) 123-6297,1740,Larch Mont Road,Boston,MA,02138-7190,6/29/2008 23:18:06
3463,(123) 123-6298,1741,New Pike Road,Trenton,NJ,8600,07/01/2008 23:18:06
3465,(123) 123-6299,1742,Pine Place,Albany,NY,12200-2837,07/03/2008 23:18:06
3467,(123) 123-6300,1743,Race Track Road,Harrisburg,PA,17100,07/05/2008 23:18:06
3469,(123) 123-6301,1744,Tamarack Road,Salt Lake City,UT,84100,07/07/2008 23:18:06
3471,(123) 123-6302,1745,Valley Road,Olympia,WA,98507,07/09/2008 23:18:06
3473,(123) 123-6303,1746,Apple Lane,Juneau,AK,99801,07/11/2008 23:18:06
3475,(123) 123-6304,1747,Cannery Row,Phoenix,AZ,85011,7/13/2008 23:18:06
3477,(123) 123-6305,1748,Elm Street,Denver,CO,80201,7/15/2008 23:18:06
3479,(123) 123-6306,1749,Goshen Road,Tallahassee,FL,32301,7/17/2008 23:18:06
3481,(123) 123-6307,1750,Island Drive,Honolulu,HI,96800-3017,7/19/2008 23:18:06
3483,(123) 123-6308,1751,King Street,Baton Rouge,LA,70800,7/21/2008 23:18:06
3485,(123) 123-6309,1752,Maple Street,Annapolis,MD,21400,7/23/2008 23:18:06
3487,(123) 123-6310,1753,Oak Drive,Carson City,NV,89701,7/25/2008 23:18:06
3489,(123) 123-6311,1754,Queen Ann Drive,Salem,OR,97301,7/27/2008 23:18:06
3491,(123) 123-6312,1755,Stoney Way,Austin,TX,73301,7/29/2008 23:18:06
3493,(123) 123-6313,1756,University Lane,Richmond,VA,23173-1823,7/31/2008 23:18:06
3495,(123) 123-6314,1757,Willow Road,Charleston,WV,25300,08/02/2008 23:18:06
3497,(123) 123-6315,1758,Bowery Estates,Montgomery,AL,36100,08/04/2008 23:18:06
3499,(123) 123-6316,1759,Dogwood Drive,Sacramento,CA,94203,08/06/2008 23:18:06
3501,(123) 123-6317,1760,Fir Street,Washington,DC,20510-0001,08/08/2008 23:18:06
3503,(123) 123-6318,1761,The Highlands,Atlanta,GA,30026,08/10/2008 23:18:06
3505,(123) 123-6319,1762,James Road,Springfield,IL,62700,08/12/2008 23:18:06
3507,(123) 123-6320,1763,Larch Mont Road,Boston,MA,02138-7190,8/14/2008 23:18:06
3509,(123) 123-6321,1764,New Pike Road,Trenton,NJ,8600,8/16/2008 23:18:06
3511,(123) 123-6322,1765,Pine Place,Albany,NY,12200-2837,8/18/2008 23:18:06
3513,(123) 123-6323,1766,Race Track Road,Harrisburg,PA,17100,8/20/2008 23:18:06
3515,(123) 123-6324,1767,Tamarack Road,Salt Lake City,UT,84100,8/22/2008 23:18:06
3517,(123) 123-6325,1768,Valley Road,Olympia,WA,98507,8/24/2008 23:18:06
3519,(123) 123-6326,1769,Apple Lane,Juneau,AK,99801,8/26/2008 23:18:06
3521,(123) 123-6327,1770,Cannery Row,Phoenix,AZ,85011,8/28/2008 23:18:06
3523,(123) 123-6328,1771,Elm Street,Denver,CO,80201,8/30/2008 23:18:06
3525,(123) 123-6329,1772,Goshen Road,Tallahassee,FL,32301,09/01/2008 23:18:06
3527,(123) 123-6330,1773,Island Drive,Honolulu,HI,96800-3017,09/03/2008 23:18:06
3529,(123) 123-6331,1774,King Street,Baton Rouge,LA,70800,09/05/2008 23:18:06
3531,(123) 123-6332,1775,Maple Street,Annapolis,MD,21400,09/07/2008 23:18:06
3533,(123) 123-6333,1776,Oak Drive,Carson City,NV,89701,09/09/2008 23:18:06
3535,(123) 123-6334,1777,Queen Ann Drive,Salem,OR,97301,09/11/2008 23:18:06
3537,(123) 123-6335,1778,Stoney Way,Austin,TX,73301,9/13/2008 23:18:06
3539,(123) 123-6336,1779,University Lane,Richmond,VA,23173-1823,9/15/2008 23:18:06
3541,(123) 123-6337,1780,Willow Road,Charleston,WV,25300,9/17/2008 23:18:06
3543,(123) 123-6338,1781,Bowery Estates,Montgomery,AL,36100,9/19/2008 23:18:06
3545,(123) 123-6339,1782,Dogwood Drive,Sacramento,CA,94203,9/21/2008 23:18:06
3547,(123) 123-6340,1783,Fir Street,Washington,DC,20510-0001,9/23/2008 23:18:06
3549,(123) 123-6341,1784,The Highlands,Atlanta,GA,30026,9/25/2008 23:18:06
3551,(123) 123-6342,1785,James Road,Springfield,IL,62700,9/27/2008 23:18:06
3553,(123) 123-6343,1786,Larch Mont Road,Boston,MA,02138-7190,9/29/2008 23:18:06
3555,(123) 123-6344,1787,New Pike Road,Trenton,NJ,8600,10/01/2008 23:18:06
3557,(123) 123-6345,1788,Pine Place,Albany,NY,12200-2837,10/03/2008 23:18:06
3559,(123) 123-6346,1789,Race Track Road,Harrisburg,PA,17100,10/05/2008 23:18:06
3561,(123) 123-6347,1790,Tamarack Road,Salt Lake City,UT,84100,10/07/2008 23:18:06
3563,(123) 123-6348,1791,Valley Road,Olympia,WA,98507,10/09/2008 23:18:06
3565,(123) 123-6349,1792,Apple Lane,Juneau,AK,99801,10/11/2008 23:18:06
3567,(123) 123-6350,1793,Cannery Row,Phoenix,AZ,85011,10/13/2008 23:18:06
3569,(123) 123-6351,1794,Elm Street,Denver,CO,80201,10/15/2008 23:18:06
3571,(123) 123-6352,1795,Goshen Road,Tallahassee,FL,32301,10/17/2008 23:18:06
3573,(123) 123-6353,1796,Island Drive,Honolulu,HI,96800-3017,10/19/2008 23:18:06
3575,(123) 123-6354,1797,King Street,Baton Rouge,LA,70800,10/21/2008 23:18:06
3577,(123) 123-6355,1798,Maple Street,Annapolis,MD,21400,10/23/2008 23:18:06
3579,(123) 123-6356,1799,Oak Drive,Carson City,NV,89701,10/25/2008 23:18:06
3581,(123) 123-6357,1800,Queen Ann Drive,Salem,OR,97301,10/27/2008 23:18:06
3583,(123) 123-6358,1801,Stoney Way,Austin,TX,73301,10/29/2008 23:18:06
3585,(123) 123-6359,1802,University Lane,Richmond,VA,23173-1823,10/31/2008 23:18:06
3587,(123) 123-6360,1803,Willow Road,Charleston,WV,25300,11/02/2008 23:18:06
3589,(123) 123-6361,1804,Bowery Estates,Montgomery,AL,36100,11/04/2008 23:18:06
3591,(123) 123-6362,1805,Dogwood Drive,Sacramento,CA,94203,11/06/2008 23:18:06
3593,(123) 123-6363,1806,Fir Street,Washington,DC,20510-0001,11/08/2008 23:18:06
3595,(123) 123-6364,1807,The Highlands,Atlanta,GA,30026,11/10/2008 23:18:06
3597,(123) 123-6365,1808,James Road,Springfield,IL,62700,11/12/2008 23:18:06
3599,(123) 123-6366,1809,Larch Mont Road,Boston,MA,02138-7190,11/14/2008 23:18:06
3601,(123) 123-6367,1810,New Pike Road,Trenton,NJ,8600,11/16/2008 23:18:06
3603,(123) 123-6368,1811,Pine Place,Albany,NY,12200-2837,11/18/2008 23:18:06
3605,(123) 123-6369,1812,Race Track Road,Harrisburg,PA,17100,11/20/2008 23:18:06
3607,(123) 123-6370,1813,Tamarack Road,Salt Lake City,UT,84100,11/22/2008 23:18:06
3609,(123) 123-6371,1814,Valley Road,Olympia,WA,98507,11/24/2008 23:18:06
3611,(123) 123-6372,1815,Apple Lane,Juneau,AK,99801,11/26/2008 23:18:06
3613,(123) 123-6373,1816,Cannery Row,Phoenix,AZ,85011,11/28/2008 23:18:06
3615,(123) 123-6374,1817,Elm Street,Denver,CO,80201,11/30/2008 23:18:06
3617,(123) 123-6375,1818,Goshen Road,Tallahassee,FL,32301,12/02/2008 23:18:06
3619,(123) 123-6376,1819,Island Drive,Honolulu,HI,96800-3017,12/04/2008 23:18:06
3621,(123) 123-6377,1820,King Street,Baton Rouge,LA,70800,12/06/2008 23:18:06
3623,(123) 123-6378,1821,Maple Street,Annapolis,MD,21400,12/08/2008 23:18:06
3625,(123) 123-6379,1822,Oak Drive,Carson City,NV,89701,12/10/2008 23:18:06
3627,(123) 123-6380,1823,Queen Ann Drive,Salem,OR,97301,12/12/2008 23:18:06
3629,(123) 123-6381,1824,Stoney Way,Austin,TX,73301,12/14/2008 23:18:06
3631,(123) 123-6382,1825,University Lane,Richmond,VA,23173-1823,12/16/2008 23:18:06
3633,(123) 123-6383,1826,Willow Road,Charleston,WV,25300,12/18/2008 23:18:06
3635,(123) 123-6384,1827,Bowery Estates,Montgomery,AL,36100,12/20/2008 23:18:06
3637,(123) 123-6385,1828,Dogwood Drive,Sacramento,CA,94203,12/22/2008 23:18:06
3639,(123) 123-6386,1829,Fir Street,Washington,DC,20510-0001,12/24/2008 23:18:06
3641,(123) 123-6387,1830,The Highlands,Atlanta,GA,30026,12/26/2008 23:18:06
3643,(123) 123-6388,1831,James Road,Springfield,IL,62700,12/28/2008 23:18:06
3645,(123) 123-6389,1832,Larch Mont Road,Boston,MA,02138-7190,12/30/2008 23:18:06
3647,(123) 123-6390,1833,New Pike Road,Trenton,NJ,8600,01/01/2009 23:18:06
3649,(123) 123-6391,1834,Pine Place,Albany,NY,12200-2837,01/03/2009 23:18:06
3651,(123) 123-6392,1835,Race Track Road,Harrisburg,PA,17100,01/06/2008 23:18:06
3653,(123) 123-6393,1836,Tamarack Road,Salt Lake City,UT,84100,01/08/2008 23:18:06
3655,(123) 123-6394,1837,Valley Road,Olympia,WA,98507,01/10/2008 23:18:06
3657,(123) 123-6395,1838,Apple Lane,Juneau,AK,99801,01/12/2008 23:18:06
3659,(123) 123-6396,1839,Cannery Row,Phoenix,AZ,85011,1/14/2008 23:18:06
3661,(123) 123-6397,1840,Elm Street,Denver,CO,80201,1/16/2008 23:18:06
3663,(123) 123-6398,1841,Goshen Road,Tallahassee,FL,32301,1/18/2008 23:18:06
3665,(123) 123-6399,1842,Island Drive,Honolulu,HI,96800-3017,1/20/2008 23:18:06
3667,(123) 123-6400,1843,King Street,Baton Rouge,LA,70800,1/22/2008 23:18:06
3669,(123) 123-6401,1844,Maple Street,Annapolis,MD,21400,1/24/2008 23:18:06
3671,(123) 123-6402,1845,Oak Drive,Carson City,NV,89701,1/26/2008 23:18:06
3673,(123) 123-6403,1846,Queen Ann Drive,Salem,OR,97301,1/28/2008 23:18:06
3675,(123) 123-6404,1847,Stoney Way,Austin,TX,73301,1/30/2008 23:18:06
3677,(123) 123-6405,1848,University Lane,Richmond,VA,23173-1823,02/01/2008 23:18:06
3679,(123) 123-6406,1849,Willow Road,Charleston,WV,25300,02/03/2008 23:18:06
3681,(123) 123-6407,1850,Bowery Estates,Montgomery,AL,36100,02/05/2008 23:18:06
3683,(123) 123-6408,1851,Dogwood Drive,Sacramento,CA,94203,02/07/2008 23:18:06
3685,(123) 123-6409,1852,Fir Street,Washington,DC,20510-0001,02/09/2008 23:18:06
3687,(123) 123-6410,1853,The Highlands,Atlanta,GA,30026,02/11/2008 23:18:06
3689,(123) 123-6411,1854,James Road,Springfield,IL,62700,2/13/2008 23:18:06
3691,(123) 123-6412,1855,Larch Mont Road,Boston,MA,02138-7190,2/15/2008 23:18:06
3693,(123) 123-6413,1856,New Pike Road,Trenton,NJ,8600,2/17/2008 23:18:06
3695,(123) 123-6414,1857,Pine Place,Albany,NY,12200-2837,2/19/2008 23:18:06
3697,(123) 123-6415,1858,Race Track Road,Harrisburg,PA,17100,2/21/2008 23:18:06
3699,(123) 123-6416,1859,Tamarack Road,Salt Lake City,UT,84100,2/23/2008 23:18:06
3701,(123) 123-6417,1860,Valley Road,Olympia,WA,98507,2/25/2008 23:18:06
3703,(123) 123-6418,1861,Apple Lane,Juneau,AK,99801,2/27/2008 23:18:06
3705,(123) 123-6419,1862,Cannery Row,Phoenix,AZ,85011,2/29/2008 23:18:06
3707,(123) 123-6420,1863,Elm Street,Denver,CO,80201,03/02/2008 23:18:06
3709,(123) 123-6421,1864,Goshen Road,Tallahassee,FL,32301,03/04/2008 23:18:06
3711,(123) 123-6422,1865,Island Drive,Honolulu,HI,96800-3017,03/06/2008 23:18:06
3713,(123) 123-6423,1866,King Street,Baton Rouge,LA,70800,03/08/2008 23:18:06
3715,(123) 123-6424,1867,Maple Street,Annapolis,MD,21400,03/10/2008 23:18:06
3717,(123) 123-6425,1868,Oak Drive,Carson City,NV,89701,03/12/2008 23:18:06
3719,(123) 123-6426,1869,Queen Ann Drive,Salem,OR,97301,3/14/2008 23:18:06
3721,(123) 123-6427,1870,Stoney Way,Austin,TX,73301,3/16/2008 23:18:06
3723,(123) 123-6428,1871,University Lane,Richmond,VA,23173-1823,3/18/2008 23:18:06
3725,(123) 123-6429,1872,Willow Road,Charleston,WV,25300,3/20/2008 23:18:06
3727,(123) 123-6430,1873,Bowery Estates,Montgomery,AL,36100,3/22/2008 23:18:06
3729,(123) 123-6431,1874,Dogwood Drive,Sacramento,CA,94203,3/24/2008 23:18:06
3731,(123) 123-6432,1875,Fir Street,Washington,DC,20510-0001,3/26/2008 23:18:06
3733,(123) 123-6433,1876,The Highlands,Atlanta,GA,30026,3/28/2008 23:18:06
3735,(123) 123-6434,1877,James Road,Springfield,IL,62700,3/30/2008 23:18:06
3737,(123) 123-6435,1878,Larch Mont Road,Boston,MA,02138-7190,04/01/2008 23:18:06
3739,(123) 123-6436,1879,New Pike Road,Trenton,NJ,8600,04/03/2008 23:18:06
3741,(123) 123-6437,1880,Pine Place,Albany,NY,12200-2837,04/05/2008 23:18:06
3743,(123) 123-6438,1881,Race Track Road,Harrisburg,PA,17100,04/07/2008 23:18:06
3745,(123) 123-6439,1882,Tamarack Road,Salt Lake City,UT,84100,04/09/2008 23:18:06
3747,(123) 123-6440,1883,Valley Road,Olympia,WA,98507,04/11/2008 23:18:06
3749,(123) 123-6441,1884,Apple Lane,Juneau,AK,99801,4/13/2008 23:18:06
3751,(123) 123-6442,1885,Cannery Row,Phoenix,AZ,85011,4/15/2008 23:18:06
3753,(123) 123-6443,1886,Elm Street,Denver,CO,80201,4/17/2008 23:18:06
3755,(123) 123-6444,1887,Goshen Road,Tallahassee,FL,32301,4/19/2008 23:18:06
3757,(123) 123-6445,1888,Island Drive,Honolulu,HI,96800-3017,4/21/2008 23:18:06
3759,(123) 123-6446,1889,King Street,Baton Rouge,LA,70800,4/23/2008 23:18:06
3761,(123) 123-6447,1890,Maple Street,Annapolis,MD,21400,4/25/2008 23:18:06
3763,(123) 123-6448,1891,Oak Drive,Carson City,NV,89701,4/27/2008 23:18:06
3765,(123) 123-6449,1892,Queen Ann Drive,Salem,OR,97301,4/29/2008 23:18:06
3767,(123) 123-6450,1893,Stoney Way,Austin,TX,73301,05/01/2008 23:18:06
3769,(123) 123-6451,1894,University Lane,Richmond,VA,23173-1823,05/03/2008 23:18:06
3771,(123) 123-6452,1895,Willow Road,Charleston,WV,25300,05/05/2008 23:18:06
3773,(123) 123-6453,1896,Bowery Estates,Montgomery,AL,36100,05/07/2008 23:18:06
3775,(123) 123-6454,1897,Dogwood Drive,Sacramento,CA,94203,05/09/2008 23:18:06
3777,(123) 123-6455,1898,Fir Street,Washington,DC,20510-0001,05/11/2008 23:18:06
3779,(123) 123-6456,1899,The Highlands,Atlanta,GA,30026,5/13/2008 23:18:06
3781,(123) 123-6457,1900,James Road,Springfield,IL,62700,5/15/2008 23:18:06
3783,(123) 123-6458,1901,Larch Mont Road,Boston,MA,02138-7190,5/17/2008 23:18:06
3785,(123) 123-6459,1902,New Pike Road,Trenton,NJ,8600,5/19/2008 23:18:06
3787,(123) 123-6460,1903,Pine Place,Albany,NY,12200-2837,5/21/2008 23:18:06
3789,(123) 123-6461,1904,Race Track Road,Harrisburg,PA,17100,5/23/2008 23:18:06
3791,(123) 123-6462,1905,Tamarack Road,Salt Lake City,UT,84100,5/25/2008 23:18:06
3793,(123) 123-6463,1906,Valley Road,Olympia,WA,98507,5/27/2008 23:18:06
3795,(123) 123-6464,1907,Apple Lane,Juneau,AK,99801,5/29/2008 23:18:06
3797,(123) 123-6465,1908,Cannery Row,Phoenix,AZ,85011,5/31/2008 23:18:06
3799,(123) 123-6466,1909,Elm Street,Denver,CO,80201,06/02/2008 23:18:06
3801,(123) 123-6467,1910,Goshen Road,Tallahassee,FL,32301,06/04/2008 23:18:06
3803,(123) 123-6468,1911,Island Drive,Honolulu,HI,96800-3017,06/06/2008 23:18:06
3805,(123) 123-6469,1912,King Street,Baton Rouge,LA,70800,06/08/2008 23:18:06
3807,(123) 123-6470,1913,Maple Street,Annapolis,MD,21400,06/10/2008 23:18:06
3809,(123) 123-6471,1914,Oak Drive,Carson City,NV,89701,06/12/2008 23:18:06
